Name,Service,Location,Zip Code,Phone Number,Website,Notes,Families?,Young Children?,Seniors?,At Risk Health Groups?,Low Income?,Frontline Healthcare Workers?,Language
"THIAM, BADARA",General Vendor,NEW YORK,10026,3478548040,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CIMMINO, ROBERT B",Tow Truck Driver,STATEN ISLAND,10308,7187572237,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
E & B LAUNDROMAT INC,Laundries,BRONX,10453,9174144375,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"FAYZIEV, JAMSHED",Pedicab Driver,BROOKLYN,11218,3475526305,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"YAO, SHAN SHI",General Vendor,NEW YORK,10002,2123469401,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BYRD, MARVIN F",General Vendor,BROOKLYN,11236,917-5000551,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CUCINELLA, SALVATORE",Tow Truck Driver,HOWARD BEACH,11414,3476269717,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"HILTON, WILLIE",Tow Truck Driver,BROOKLYN,11221,3473556391,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"KAUFMANN, JOSEPH",Tow Truck Driver,STATEN ISLAND,10303,7184483811,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
T.W.B. CONTRACTING COMPANY INC.,Home Improvement Contractor,CORAM,11727,917-691-6825,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"QUEY, CHUI-SHEUNG",General Vendor,NEW YORK,10009,2125339103,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SULEJMANI, SKENDER",Locksmith,LINCOLN PARK,7035,2128403939,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
WHITESTONE CAR WASH INC,Car Wash,WHITESTONE,11357,7187673400,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ORTHO-PRO BIOMECHANICS GROUP, INC.",Dealer In Products,WEST HEMPSTEAD,11552,5165396070,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"JAGGERNAUTH, JOSHUA A.",Tow Truck Driver,BROOKLYN,11216,718-506-2052,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
2896 BROADWAY FOOD SERVICE INC.,Sidewalk Cafe,NEW YORK,10025,212-665-2800,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"WALKER, YVETTE",General Vendor,BROOKLYN,11233,718-669-9477,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"LEBRUN, OLLRICH",Tow Truck Driver,CAMBRIA HEIGHTS,11411,3477258710,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SMILEY JR, TRESSIE",General Vendor,NEW YORK,10009,6463195296,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
PROSPECT WIRELESS CORP.,Electronic & Appliance Service,BROOKLYN,11215,7187887802,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"LOPEZ, RICHARD",General Vendor,BROOKLYN,11208,3473005949,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"GAZIOGLU, YAGIZ",Pedicab Driver,BROOKLYN,11223,6467634831,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
MILEA TRUCK SALES CORP.,Secondhand Dealer - Auto,BRONX,10455,7182926200,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CHIN, SUN H",Locksmith,NEW YORK,10013,2129257278,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"NGUYEN, THU",General Vendor,STATEN ISLAND,10305,3472009654,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BURRISON, CHRISTOPHER",Tow Truck Driver,BUCHANAN,10511,6464070141,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"GORDON, DAVID",Tow Truck Driver,FAR ROCKAWAY,11691,3474530404,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"KHAN, MUJEEB",Tow Truck Driver,AMITYVILLE,11701,631-464-4155,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"LIU, MEI JING",General Vendor,NEW YORK,10002,2127660219,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
HUESOCELL INC,Electronic & Appliance Service,CORONA,11368,9293959859,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"NDIAYE, BASSIROU",General Vendor,NEW YORK,10030,3477054252,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"LIANG, HONG BO",General Vendor,STATEN ISLAND,10304,6462807901,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"LOCKATRON, LOCK",General Vendor,NEW YORK,10030,3478394231,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
209 MARY'S CLEANERS CORP.,Laundries,BRONX,10456,7182933339,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MOUSTAPHA, DEME",General Vendor,NEW YORK,10026,6464067098,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"VITUCCI, DOMINICK",Secondhand Dealer - Auto,BROOKLYN,11208,7182350688,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"DIAKHATE, AMSATOU",General Vendor,NEW YORK,10026,9174127787,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
CAR BUSTERS AUTO RECYCLING L.L.C.,Secondhand Dealer - Auto,BROOKLYN,11208,7182357015,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
SEB MARBLE & TILE CORP,Home Improvement Contractor,BROOKLYN,11223,347-621-8148,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ROSADO, FELIX",Locksmith,YONKERS,10704,7185474386,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CAPO, VICTOR M.",General Vendor,BROOKLYN,11226,7182822013,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"D'amato, Vincent",Tow Truck Driver,GLENDALE,11385,7182759276,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ADJ, SADEKH",General Vendor,NEW YORK,10026,646-361-5417,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
CHRISSANDY RODULFO,Home Improvement Contractor,SHOKAN,12481,845 657-5823,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
RJ BUILDER NY INC.,Home Improvement Contractor,NEW HYDE PARK,11040,9179292301,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ALURE DESIGNS, INC.",Home Improvement Contractor,COMMACK,11725,5162967777,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SANVIN CONSTRUCTION, INC.",Home Improvement Contractor,BETHPAGE,11714,5163226146,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"RONEY, WALTER O",General Vendor,CENTRAL ISLIP,11722,3475645061,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
PERSONAL TOUCH VALET 41ST CORP.,Laundries,NEW YORK,10035,9177030203,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SMITH JR, JOSEPH C.",General Vendor,ELMONT,11003,5166166524,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"REILLY, KEVIN B",General Vendor,FLORAL PARK,11001,6463186803,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BETTER, SHACHAF",Locksmith,NEW YORK,10128,929-239-7902,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"O'SULLIVAN, JAMES G",Locksmith,GLENDALE,11385,7184417215,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"LIN, GUOCHENG",General Vendor,BAYSIDE,11364,646-823-4508,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
MOLLA AUTO SALES INC,Secondhand Dealer - Auto,LONG ISLAND CITY,11101,7187299527,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
HARLEM TASTE DELI CORP,Electronic Cigarette Dealer,NEW YORK,10029,347-859-2163,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
BRONX LAUNDROMAT LTD.,Laundries,BRONX,10467,9174406076,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MARTINEZ LINARES, MARCO A",Pedicab Driver,SPRINGFIELD GARDENS,11413,9177326616,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"FLEURISMA, VENISE",General Vendor,FAR ROCKAWAY,11691,6465491024,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"TATE, KEVIN",General Vendor,NEW YORK,10030,3473646149,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
MROK KASHMIR S,Home Improvement Contractor,LODI,7644,9737733893,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CRUZ, VINCENT F",Locksmith,BRONX,10452,9173642311,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ROBINSON, CLAYTON",Locksmith,NEW YORK,10030,9174038067,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
CAMPOREALE VINCENT,Home Improvement Contractor,BROOKLYN,11220,9178824587,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"LOWE, WILLIAM",Tow Truck Driver,FRESH MEADOWS,11365,7188780864,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"DAVIS, CLARENCE J.",General Vendor,BRONX,10468,7183677269,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ALVAREZ, NOEL",Locksmith,STATEN ISLAND,10306,7183518615,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
Tomas Zych,Home Improvement Contractor,RIDGEWOOD,11385,7184173100,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"JIN, XING",General Vendor,FLUSHING,11355,3474267717,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
KAMI CONSTRUCTION CORP,Home Improvement Contractor,NEW YORK,10065,646-523-1661,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CALIS, NESRULLAH",Pedicab Driver,ELMHURST,11373,551-254-3300,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
EMDC 2ND AVE CORP,Sidewalk Cafe,NEW YORK,10028,2128619368,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"GONZALEZ, ANTHONY",Locksmith,PEARL RIVER,10965,9174483204,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
Z.L.A PROPERTIES MANAGEMENT LLC,Home Improvement Contractor,HICKSVILLE,11801,6464139044,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"LACSON, EDUARDO F",Locksmith,PARLIN,8859,9176873366,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"FONG, ERNEST",General Vendor,STATEN ISLAND,10312,6469122921,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"DOUGLAS, VIBERT",Locksmith,BROOKLYN,11226,7184620027,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
CARL PICCO,Home Improvement Contractor,WALNUTPORT,18088,9174140084,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ANSALONE, MICHAEL",Tow Truck Driver,BRONX,10461,7187754629,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
Lemon Laundromat INC,Laundries,NEW YORK,10031,9172889075,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
SLOPE LAUNDROMAT INC.,Laundries,BROOKLYN,11217,7187897024,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"DE LA ROSA, GABRIEL",Tow Truck Driver,BRONX,10473,6468945518,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"XIA, GUOLAN",General Vendor,OZONE PARK,11417,7187382947,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BADILLO, KELLY",Locksmith,JERSEY CITY,7302,2013091695,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"PETER, BRUNO",Locksmith,MONROE,10950,8457822158,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"GALEOTAFIORE, MARK",Tow Truck Driver,BROOKLYN,11222,7183898687,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
HOME CLEAN HOME INC,Home Improvement Contractor,BROOKLYN,11230,7186275781,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"HAMAKER, LORETTA M",General Vendor,NEW YORK,10017,2126816777,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
Alisher Fahri,Home Improvement Contractor,BROOKLYN,11234,7189165375,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
PARK SOHO LLC,Parking Lot,NEW YORK,10012,2123606300,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"KESKIN, AYDIN",Pedicab Driver,SUNNYSIDE,11104,6316525065,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"WAN, GIN LIEN",General Vendor,NEW YORK,10029,7323317642,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
